Dataset;Labeling;Preprocessing;Subset;Neighbors;Model score
SAVEE;Descrete basic emotions;Standardization;Test;3;0.5166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;4;0.5166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;5;0.575
SAVEE;Descrete basic emotions;Standardization;Test;6;0.6083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;7;0.6166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;8;0.6166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;9;0.5583333333333333
SAVEE;Descrete basic emotions;Standardization;Test;10;0.5583333333333333
SAVEE;Descrete basic emotions;Standardization;Test;11;0.55
SAVEE;Descrete basic emotions;Standardization;Test;12;0.5083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;13;0.5583333333333333
SAVEE;Descrete basic emotions;Standardization;Test;14;0.5166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;15;0.525
SAVEE;Descrete basic emotions;Standardization;Test;16;0.525
SAVEE;Descrete basic emotions;Standardization;Test;17;0.4833333333333333
SAVEE;Descrete basic emotions;Standardization;Test;18;0.5166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;19;0.525
SAVEE;Descrete basic emotions;Standardization;Test;20;0.5
SAVEE;Descrete basic emotions;Standardization;Test;21;0.5083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;22;0.5333333333333333
SAVEE;Descrete basic emotions;Standardization;Test;23;0.5416666666666666
SAVEE;Descrete basic emotions;Standardization;Test;24;0.5666666666666667
SAVEE;Descrete basic emotions;Standardization;Test;25;0.55
SAVEE;Descrete basic emotions;Standardization;Test;26;0.5
SAVEE;Descrete basic emotions;Standardization;Test;27;0.5083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;28;0.4916666666666666
SAVEE;Descrete basic emotions;Standardization;Test;29;0.5083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;30;0.4916666666666666
SAVEE;Descrete basic emotions;Standardization;Test;31;0.5166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;32;0.55
SAVEE;Descrete basic emotions;Standardization;Test;33;0.5333333333333333
SAVEE;Descrete basic emotions;Standardization;Test;34;0.4916666666666666
SAVEE;Descrete basic emotions;Standardization;Test;35;0.5083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;36;0.4916666666666666
SAVEE;Descrete basic emotions;Standardization;Test;37;0.5333333333333333
SAVEE;Descrete basic emotions;Standardization;Test;38;0.525
SAVEE;Descrete basic emotions;Standardization;Test;39;0.5333333333333333
SAVEE;Descrete basic emotions;Standardization;Test;40;0.5333333333333333
SAVEE;Descrete basic emotions;Standardization;Test;41;0.525
SAVEE;Descrete basic emotions;Standardization;Test;42;0.5333333333333333
SAVEE;Descrete basic emotions;Standardization;Test;43;0.5166666666666667
SAVEE;Descrete basic emotions;Standardization;Test;44;0.5
SAVEE;Descrete basic emotions;Standardization;Test;45;0.4916666666666666
SAVEE;Descrete basic emotions;Standardization;Test;46;0.4833333333333333
SAVEE;Descrete basic emotions;Standardization;Test;47;0.475
SAVEE;Descrete basic emotions;Standardization;Test;48;0.4666666666666667
SAVEE;Descrete basic emotions;Standardization;Test;49;0.475
SAVEE;Descrete basic emotions;Standardization;Test;50;0.4833333333333333
SAVEE;Descrete basic emotions;Standardization;Test;51;0.4833333333333333
SAVEE;Descrete basic emotions;Standardization;Test;52;0.475
SAVEE;Descrete basic emotions;Standardization;Test;53;0.475
SAVEE;Descrete basic emotions;Standardization;Test;54;0.475
SAVEE;Descrete basic emotions;Standardization;Test;55;0.475
SAVEE;Descrete basic emotions;Standardization;Test;56;0.475
SAVEE;Descrete basic emotions;Standardization;Test;57;0.4666666666666667
SAVEE;Descrete basic emotions;Standardization;Test;58;0.475
SAVEE;Descrete basic emotions;Standardization;Test;59;0.4666666666666667
SAVEE;Descrete basic emotions;Standardization;Test;60;0.4583333333333333
SAVEE;Descrete basic emotions;Standardization;Test;61;0.43333333333333335
SAVEE;Descrete basic emotions;Standardization;Test;62;0.43333333333333335
SAVEE;Descrete basic emotions;Standardization;Test;63;0.44166666666666665
SAVEE;Descrete basic emotions;Standardization;Test;64;0.45
SAVEE;Descrete basic emotions;Standardization;Test;65;0.44166666666666665
SAVEE;Descrete basic emotions;Standardization;Test;66;0.44166666666666665
SAVEE;Descrete basic emotions;Standardization;Test;67;0.43333333333333335
SAVEE;Descrete basic emotions;Standardization;Test;68;0.43333333333333335
SAVEE;Descrete basic emotions;Standardization;Test;69;0.425
SAVEE;Descrete basic emotions;Standardization;Test;70;0.4083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;71;0.4083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;72;0.4
SAVEE;Descrete basic emotions;Standardization;Test;73;0.4
SAVEE;Descrete basic emotions;Standardization;Test;74;0.4083333333333333
SAVEE;Descrete basic emotions;Standardization;Test;75;0.425
SAVEE;Positive vs. neutral vs. negative;None;Test;2;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;3;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;4;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;5;0.5583333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;6;0.575
SAVEE;Positive vs. neutral vs. negative;None;Test;7;0.5583333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;8;0.5583333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;9;0.575
SAVEE;Positive vs. neutral vs. negative;None;Test;10;0.525
SAVEE;Positive vs. neutral vs. negative;None;Test;11;0.55
SAVEE;Positive vs. neutral vs. negative;None;Test;12;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;13;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;14;0.525
SAVEE;Positive vs. neutral vs. negative;None;Test;15;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;16;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;17;0.575
SAVEE;Positive vs. neutral vs. negative;None;Test;18;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;19;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;20;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;21;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;None;Test;22;0.575
SAVEE;Positive vs. neutral vs. negative;None;Test;23;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;None;Test;24;0.55
SAVEE;Positive vs. neutral vs. negative;None;Test;25;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;26;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;27;0.525
SAVEE;Positive vs. neutral vs. negative;None;Test;28;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;29;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;30;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;31;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;32;0.55
SAVEE;Positive vs. neutral vs. negative;None;Test;33;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;34;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;35;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;36;0.5583333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;37;0.55
SAVEE;Positive vs. neutral vs. negative;None;Test;38;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;39;0.525
SAVEE;Positive vs. neutral vs. negative;None;Test;40;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;41;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;42;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;43;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;44;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;45;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;46;0.475
SAVEE;Positive vs. neutral vs. negative;None;Test;47;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;48;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;49;0.475
SAVEE;Positive vs. neutral vs. negative;None;Test;50;0.475
SAVEE;Positive vs. neutral vs. negative;None;Test;51;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;52;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;53;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;54;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;55;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;56;0.4666666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;57;0.4666666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;58;0.4666666666666667
SAVEE;Positive vs. neutral vs. negative;None;Test;59;0.4583333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;60;0.475
SAVEE;Positive vs. neutral vs. negative;None;Test;61;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;62;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;63;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;64;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;65;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;66;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;67;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;68;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;69;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;None;Test;70;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;71;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;72;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;73;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;None;Test;74;0.5
SAVEE;Positive vs. neutral vs. negative;None;Test;75;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;2;0.4583333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;3;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;4;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;5;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;6;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;7;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;8;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;9;0.575
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;10;0.55
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;11;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;12;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;13;0.5916666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;14;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;15;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;16;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;17;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;18;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;19;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;20;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;21;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;22;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;23;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;24;0.5583333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;25;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;26;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;27;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;28;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;29;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;30;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;31;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;32;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;33;0.5666666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;34;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;35;0.55
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;36;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;37;0.5
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;38;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;39;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;40;0.55
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;41;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;42;0.5333333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;43;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;44;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;45;0.5416666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;46;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;47;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;48;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;49;0.5
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;50;0.475
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;51;0.4833333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;52;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;53;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;54;0.5
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;55;0.5
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;56;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;57;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;58;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;59;0.5
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;60;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;61;0.525
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;62;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;63;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;64;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;65;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;66;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;67;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;68;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;69;0.5
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;70;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;71;0.4916666666666666
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;72;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;73;0.5166666666666667
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;74;0.5083333333333333
SAVEE;Positive vs. neutral vs. negative;Normalization;Test;75;0.5
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;2;0.6916666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;3;0.6916666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;4;0.7083333333333334
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;5;0.725
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;6;0.7166666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;7;0.7666666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;8;0.7916666666666666
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;9;0.75
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;10;0.775
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;11;0.8
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;12;0.7833333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;13;0.7583333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;14;0.775
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;15;0.7666666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;16;0.7583333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;17;0.775
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;18;0.7166666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;19;0.7333333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;20;0.7
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;21;0.7083333333333334
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;22;0.6916666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;23;0.6833333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;24;0.6833333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;25;0.7
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;26;0.6833333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;27;0.7083333333333334
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;28;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;29;0.6416666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;30;0.6666666666666666
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;31;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;32;0.6583333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;33;0.625
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;34;0.6666666666666666
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;35;0.6416666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;36;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;37;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;38;0.6583333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;39;0.675
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;40;0.675
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;41;0.675
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;42;0.6833333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;43;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;44;0.6666666666666666
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;45;0.6583333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;46;0.675
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;47;0.6666666666666666
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;48;0.6583333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;49;0.625
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;50;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;51;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;52;0.65
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;53;0.625
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;54;0.625
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;55;0.6333333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;56;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;57;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;58;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;59;0.6416666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;60;0.6166666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;61;0.625
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;62;0.6166666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;63;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;64;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;65;0.6
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;66;0.6
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;67;0.6
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;68;0.5916666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;69;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;70;0.6
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;71;0.625
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;72;0.5833333333333334
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;73;0.6083333333333333
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;74;0.5916666666666667
SAVEE;Positive vs. neutral vs. negative;Standardization;Test;75;0.5916666666666667
SAVEE;Negative vs. non-negative;None;Test;2;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;3;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;4;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;5;0.6
SAVEE;Negative vs. non-negative;None;Test;6;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;7;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;8;0.5166666666666667
SAVEE;Negative vs. non-negative;None;Test;9;0.525
SAVEE;Negative vs. non-negative;None;Test;10;0.525
SAVEE;Negative vs. non-negative;None;Test;11;0.5166666666666667
SAVEE;Negative vs. non-negative;None;Test;12;0.5416666666666666
SAVEE;Negative vs. non-negative;None;Test;13;0.5166666666666667
SAVEE;Negative vs. non-negative;None;Test;14;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;15;0.525
SAVEE;Negative vs. non-negative;None;Test;16;0.5416666666666666
SAVEE;Negative vs. non-negative;None;Test;17;0.5333333333333333
SAVEE;Negative vs. non-negative;None;Test;18;0.5083333333333333
SAVEE;Negative vs. non-negative;None;Test;19;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;20;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;21;0.5416666666666666
SAVEE;Negative vs. non-negative;None;Test;22;0.55
SAVEE;Negative vs. non-negative;None;Test;23;0.5416666666666666
SAVEE;Negative vs. non-negative;None;Test;24;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;25;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;26;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;27;0.55
SAVEE;Negative vs. non-negative;None;Test;28;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;29;0.55
SAVEE;Negative vs. non-negative;None;Test;30;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;31;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;32;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;33;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;34;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;35;0.575
SAVEE;Negative vs. non-negative;None;Test;36;0.6
SAVEE;Negative vs. non-negative;None;Test;37;0.5916666666666667
SAVEE;Negative vs. non-negative;None;Test;38;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;39;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;40;0.575
SAVEE;Negative vs. non-negative;None;Test;41;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;42;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;43;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;44;0.55
SAVEE;Negative vs. non-negative;None;Test;45;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;46;0.5416666666666666
SAVEE;Negative vs. non-negative;None;Test;47;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;48;0.5416666666666666
SAVEE;Negative vs. non-negative;None;Test;49;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;50;0.55
SAVEE;Negative vs. non-negative;None;Test;51;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;52;0.5583333333333333
SAVEE;Negative vs. non-negative;None;Test;53;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;54;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;55;0.575
SAVEE;Negative vs. non-negative;None;Test;56;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;57;0.575
SAVEE;Negative vs. non-negative;None;Test;58;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;59;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;60;0.5916666666666667
SAVEE;Negative vs. non-negative;None;Test;61;0.575
SAVEE;Negative vs. non-negative;None;Test;62;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;63;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;64;0.575
SAVEE;Negative vs. non-negative;None;Test;65;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;66;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;67;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;68;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;69;0.575
SAVEE;Negative vs. non-negative;None;Test;70;0.575
SAVEE;Negative vs. non-negative;None;Test;71;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;72;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;73;0.5833333333333334
SAVEE;Negative vs. non-negative;None;Test;74;0.5666666666666667
SAVEE;Negative vs. non-negative;None;Test;75;0.575
SAVEE;Negative vs. non-negative;Normalization;Test;2;0.5083333333333333
SAVEE;Negative vs. non-negative;Normalization;Test;3;0.5166666666666667
SAVEE;Negative vs. non-negative;Normalization;Test;4;0.5166666666666667
SAVEE;Negative vs. non-negative;Normalization;Test;5;0.5583333333333333
SAVEE;Negative vs. non-negative;Normalization;Test;6;0.5333333333333333
SAVEE;Negative vs. non-negative;Normalization;Test;7;0.5583333333333333
SAVEE;Negative vs. non-negative;Normalization;Test;8;0.525
SAVEE;Negative vs. non-negative;Normalization;Test;9;0.575
SAVEE;Negative vs. non-negative;Normalization;Test;10;0.575
SAVEE;Negative vs. non-negative;Normalization;Test;11;0.5833333333333334
SAVEE;Negative vs. non-negative;Normalization;Test;12;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;13;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;14;0.5166666666666667
SAVEE;Negative vs. non-negative;Normalization;Test;15;0.525
SAVEE;Negative vs. non-negative;Normalization;Test;16;0.5416666666666666
SAVEE;Negative vs. non-negative;Normalization;Test;17;0.575
SAVEE;Negative vs. non-negative;Normalization;Test;18;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;19;0.6
SAVEE;Negative vs. non-negative;Normalization;Test;20;0.575
SAVEE;Negative vs. non-negative;Normalization;Test;21;0.5666666666666667
SAVEE;Negative vs. non-negative;Normalization;Test;22;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;23;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;24;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;25;0.5666666666666667
SAVEE;Negative vs. non-negative;Normalization;Test;26;0.575
SAVEE;Negative vs. non-negative;Normalization;Test;27;0.55
SAVEE;Negative vs. non-negative;Normalization;Test;28;0.5416666666666666
