dataset;method;preprocessing;n_neighbors;subset;score
Emo-DB;binary;raw;12;test;0.6940298507462687
Emo-DB;binary;raw;13;test;0.7089552238805971
Emo-DB;binary;raw;14;test;0.7089552238805971
Emo-DB;binary;raw;15;test;0.7014925373134329
Emo-DB;binary;raw;16;test;0.7014925373134329
Emo-DB;binary;raw;17;test;0.7014925373134329
Emo-DB;binary;raw;18;test;0.7089552238805971
Emo-DB;binary;raw;19;test;0.6940298507462687
Emo-DB;binary;raw;20;test;0.7014925373134329
Emo-DB;binary;raw;21;test;0.6940298507462687
Emo-DB;binary;raw;22;test;0.6940298507462687
Emo-DB;binary;raw;23;test;0.7014925373134329
Emo-DB;binary;raw;24;test;0.7164179104477612
Emo-DB;binary;raw;25;test;0.7164179104477612
Emo-DB;binary;raw;26;test;0.7089552238805971
Emo-DB;binary;raw;27;test;0.7089552238805971
Emo-DB;binary;raw;28;test;0.7014925373134329
Emo-DB;binary;raw;29;test;0.7014925373134329
Emo-DB;binary;raw;30;test;0.7014925373134329
Emo-DB;binary;raw;31;test;0.7014925373134329
Emo-DB;binary;raw;32;test;0.7014925373134329
Emo-DB;binary;raw;33;test;0.6940298507462687
Emo-DB;binary;raw;34;test;0.6940298507462687
Emo-DB;binary;raw;35;test;0.6940298507462687
Emo-DB;binary;raw;36;test;0.6940298507462687
Emo-DB;binary;raw;37;test;0.7014925373134329
Emo-DB;binary;raw;38;test;0.6940298507462687
Emo-DB;binary;raw;39;test;0.7014925373134329
Emo-DB;binary;raw;40;test;0.6940298507462687
Emo-DB;binary;raw;41;test;0.6940298507462687
Emo-DB;binary;raw;42;test;0.6940298507462687
Emo-DB;binary;raw;43;test;0.6940298507462687
Emo-DB;binary;raw;44;test;0.6940298507462687
Emo-DB;binary;raw;45;test;0.7164179104477612
Emo-DB;binary;raw;46;test;0.7089552238805971
Emo-DB;binary;raw;47;test;0.7164179104477612
Emo-DB;binary;raw;48;test;0.7164179104477612
Emo-DB;binary;raw;49;test;0.7164179104477612
Emo-DB;binary;raw;50;test;0.7014925373134329
Emo-DB;binary;raw;51;test;0.7164179104477612
Emo-DB;binary;raw;52;test;0.7014925373134329
Emo-DB;binary;raw;53;test;0.7089552238805971
Emo-DB;binary;raw;54;test;0.6865671641791045
Emo-DB;binary;raw;55;test;0.7089552238805971
Emo-DB;binary;raw;56;test;0.6865671641791045
Emo-DB;binary;raw;57;test;0.6940298507462687
Emo-DB;binary;raw;58;test;0.6865671641791045
Emo-DB;binary;raw;59;test;0.7089552238805971
Emo-DB;binary;raw;60;test;0.7014925373134329
Emo-DB;binary;raw;61;test;0.6940298507462687
Emo-DB;binary;raw;62;test;0.6940298507462687
Emo-DB;binary;raw;63;test;0.6940298507462687
Emo-DB;binary;raw;64;test;0.6940298507462687
Emo-DB;binary;raw;65;test;0.6865671641791045
Emo-DB;binary;raw;66;test;0.6865671641791045
Emo-DB;binary;raw;67;test;0.6865671641791045
Emo-DB;binary;raw;68;test;0.6865671641791045
Emo-DB;binary;raw;69;test;0.6940298507462687
Emo-DB;binary;raw;70;test;0.7014925373134329
Emo-DB;binary;raw;71;test;0.7089552238805971
Emo-DB;binary;raw;72;test;0.7089552238805971
Emo-DB;binary;raw;73;test;0.7014925373134329
Emo-DB;binary;raw;74;test;0.7014925373134329
Emo-DB;binary;raw;75;test;0.7014925373134329
Emo-DB;binary;normalized;2;test;0.6791044776119403
Emo-DB;binary;normalized;3;test;0.6791044776119403
Emo-DB;binary;normalized;4;test;0.7164179104477612
Emo-DB;binary;normalized;5;test;0.6716417910447762
Emo-DB;binary;normalized;6;test;0.7164179104477612
Emo-DB;binary;normalized;7;test;0.7164179104477612
Emo-DB;binary;normalized;8;test;0.7313432835820896
Emo-DB;binary;normalized;9;test;0.7089552238805971
Emo-DB;binary;normalized;10;test;0.7089552238805971
Emo-DB;binary;normalized;11;test;0.7164179104477612
Emo-DB;binary;normalized;12;test;0.7238805970149254
Emo-DB;binary;normalized;13;test;0.746268656716418
Emo-DB;binary;normalized;14;test;0.7313432835820896
Emo-DB;binary;normalized;15;test;0.7388059701492538
Emo-DB;binary;normalized;16;test;0.7313432835820896
Emo-DB;binary;normalized;17;test;0.7164179104477612
Emo-DB;binary;normalized;18;test;0.7238805970149254
Emo-DB;binary;normalized;19;test;0.7388059701492538
Emo-DB;binary;normalized;20;test;0.7388059701492538
Emo-DB;binary;normalized;21;test;0.7388059701492538
Emo-DB;binary;normalized;22;test;0.746268656716418
Emo-DB;binary;normalized;23;test;0.7388059701492538
Emo-DB;binary;normalized;24;test;0.7313432835820896
Emo-DB;binary;normalized;25;test;0.7388059701492538
Emo-DB;binary;normalized;26;test;0.753731343283582
Emo-DB;binary;normalized;27;test;0.746268656716418
Emo-DB;binary;normalized;28;test;0.7313432835820896
Emo-DB;binary;normalized;29;test;0.7313432835820896
Emo-DB;binary;normalized;30;test;0.7313432835820896
Emo-DB;binary;normalized;31;test;0.7313432835820896
Emo-DB;binary;normalized;32;test;0.7164179104477612
Emo-DB;binary;normalized;33;test;0.7388059701492538
Emo-DB;binary;normalized;34;test;0.7238805970149254
Emo-DB;binary;normalized;35;test;0.7313432835820896
Emo-DB;binary;normalized;36;test;0.7238805970149254
Emo-DB;binary;normalized;37;test;0.7313432835820896
Emo-DB;binary;normalized;38;test;0.7164179104477612
Emo-DB;binary;normalized;39;test;0.7388059701492538
Emo-DB;binary;normalized;40;test;0.7238805970149254
Emo-DB;binary;normalized;41;test;0.746268656716418
Emo-DB;binary;normalized;42;test;0.7238805970149254
Emo-DB;binary;normalized;43;test;0.7313432835820896
Emo-DB;binary;normalized;44;test;0.7238805970149254
Emo-DB;binary;normalized;45;test;0.7313432835820896
Emo-DB;binary;normalized;46;test;0.7238805970149254
Emo-DB;binary;normalized;47;test;0.7313432835820896
Emo-DB;binary;normalized;48;test;0.7313432835820896
Emo-DB;binary;normalized;49;test;0.7388059701492538
Emo-DB;binary;normalized;50;test;0.7313432835820896
Emo-DB;binary;normalized;51;test;0.7313432835820896
Emo-DB;binary;normalized;52;test;0.7313432835820896
Emo-DB;binary;normalized;53;test;0.7388059701492538
Emo-DB;binary;normalized;54;test;0.7313432835820896
Emo-DB;binary;normalized;55;test;0.7164179104477612
Emo-DB;binary;normalized;56;test;0.7238805970149254
Emo-DB;binary;normalized;57;test;0.7313432835820896
Emo-DB;binary;normalized;58;test;0.7164179104477612
Emo-DB;binary;normalized;59;test;0.7388059701492538
Emo-DB;binary;normalized;60;test;0.7164179104477612
Emo-DB;binary;normalized;61;test;0.7238805970149254
Emo-DB;binary;normalized;62;test;0.7164179104477612
Emo-DB;binary;normalized;63;test;0.7164179104477612
Emo-DB;binary;normalized;64;test;0.7089552238805971
Emo-DB;binary;normalized;65;test;0.7238805970149254
Emo-DB;binary;normalized;66;test;0.7164179104477612
Emo-DB;binary;normalized;67;test;0.7164179104477612
Emo-DB;binary;normalized;68;test;0.7164179104477612
Emo-DB;binary;normalized;69;test;0.7164179104477612
Emo-DB;binary;normalized;70;test;0.7164179104477612
Emo-DB;binary;normalized;71;test;0.7164179104477612
Emo-DB;binary;normalized;72;test;0.7164179104477612
Emo-DB;binary;normalized;73;test;0.7164179104477612
Emo-DB;binary;normalized;74;test;0.7164179104477612
Emo-DB;binary;normalized;75;test;0.7164179104477612
Emo-DB;binary;standardized;2;test;0.7761194029850746
Emo-DB;binary;standardized;3;test;0.8283582089552238
Emo-DB;binary;standardized;4;test;0.8059701492537313
Emo-DB;binary;standardized;5;test;0.8208955223880597
Emo-DB;binary;standardized;6;test;0.8134328358208955
Emo-DB;binary;standardized;7;test;0.8432835820895522
Emo-DB;binary;standardized;8;test;0.8283582089552238
Emo-DB;binary;standardized;9;test;0.8283582089552238
Emo-DB;binary;standardized;10;test;0.8208955223880597
Emo-DB;binary;standardized;11;test;0.8283582089552238
Emo-DB;binary;standardized;12;test;0.8283582089552238
Emo-DB;binary;standardized;13;test;0.8283582089552238
Emo-DB;binary;standardized;14;test;0.8208955223880597
Emo-DB;binary;standardized;15;test;0.8432835820895522
Emo-DB;binary;standardized;16;test;0.8432835820895522
Emo-DB;binary;standardized;17;test;0.8507462686567164
Emo-DB;binary;standardized;18;test;0.8507462686567164
Emo-DB;binary;standardized;19;test;0.8507462686567164
Emo-DB;binary;standardized;20;test;0.8432835820895522
Emo-DB;binary;standardized;21;test;0.8432835820895522
Emo-DB;binary;standardized;22;test;0.8358208955223879
Emo-DB;binary;standardized;23;test;0.8358208955223879
Emo-DB;binary;standardized;24;test;0.8283582089552238
Emo-DB;binary;standardized;25;test;0.8432835820895522
Emo-DB;binary;standardized;26;test;0.8432835820895522
Emo-DB;binary;standardized;27;test;0.8582089552238806
Emo-DB;binary;standardized;28;test;0.8507462686567164
Emo-DB;binary;standardized;29;test;0.8507462686567164
Emo-DB;binary;standardized;30;test;0.8507462686567164
Emo-DB;binary;standardized;31;test;0.8507462686567164
Emo-DB;binary;standardized;32;test;0.8358208955223879
Emo-DB;binary;standardized;33;test;0.8432835820895522
Emo-DB;binary;standardized;34;test;0.8134328358208955
Emo-DB;binary;standardized;35;test;0.8432835820895522
Emo-DB;binary;standardized;36;test;0.8358208955223879
Emo-DB;binary;standardized;37;test;0.8432835820895522
Emo-DB;binary;standardized;38;test;0.8358208955223879
Emo-DB;binary;standardized;39;test;0.8358208955223879
Emo-DB;binary;standardized;40;test;0.8283582089552238
Emo-DB;binary;standardized;41;test;0.8358208955223879
Emo-DB;binary;standardized;42;test;0.8432835820895522
Emo-DB;binary;standardized;43;test;0.8358208955223879
Emo-DB;binary;standardized;44;test;0.8358208955223879
Emo-DB;binary;standardized;45;test;0.8358208955223879
Emo-DB;binary;standardized;46;test;0.8432835820895522
Emo-DB;binary;standardized;47;test;0.8358208955223879
Emo-DB;binary;standardized;48;test;0.8358208955223879
Emo-DB;binary;standardized;49;test;0.8358208955223879
Emo-DB;binary;standardized;50;test;0.8059701492537313
Emo-DB;binary;standardized;51;test;0.8208955223880597
Emo-DB;binary;standardized;52;test;0.8208955223880597
Emo-DB;binary;standardized;53;test;0.8134328358208955
Emo-DB;binary;standardized;54;test;0.8134328358208955
Emo-DB;binary;standardized;55;test;0.8208955223880597
Emo-DB;binary;standardized;56;test;0.8208955223880597
Emo-DB;binary;standardized;57;test;0.8208955223880597
Emo-DB;binary;standardized;58;test;0.8208955223880597
Emo-DB;binary;standardized;59;test;0.8134328358208955
Emo-DB;binary;standardized;60;test;0.8208955223880597
Emo-DB;binary;standardized;61;test;0.8208955223880597
Emo-DB;binary;standardized;62;test;0.8208955223880597
Emo-DB;binary;standardized;63;test;0.8208955223880597
Emo-DB;binary;standardized;64;test;0.8134328358208955
Emo-DB;binary;standardized;65;test;0.8134328358208955
Emo-DB;binary;standardized;66;test;0.8059701492537313
Emo-DB;binary;standardized;67;test;0.8134328358208955
Emo-DB;binary;standardized;68;test;0.8059701492537313
Emo-DB;binary;standardized;69;test;0.8059701492537313
Emo-DB;binary;standardized;70;test;0.8059701492537313
Emo-DB;binary;standardized;71;test;0.8059701492537313
Emo-DB;binary;standardized;72;test;0.8134328358208955
Emo-DB;binary;standardized;73;test;0.8134328358208955
Emo-DB;binary;standardized;74;test;0.8059701492537313
Emo-DB;binary;standardized;75;test;0.8059701492537313
English-Assembly-Six;base-multi;raw;2;test;0.3139888494678155
English-Assembly-Six;base-multi;raw;3;test;0.3365433350228079
English-Assembly-Six;base-multi;raw;4;test;0.35833755701976683
English-Assembly-Six;base-multi;raw;5;test;0.3679675620881906
English-Assembly-Six;base-multi;raw;6;test;0.3707551951343132
English-Assembly-Six;base-multi;raw;7;test;0.3679675620881906
English-Assembly-Six;base-multi;raw;8;test;0.3791180942726812
English-Assembly-Six;base-multi;raw;9;test;0.3867207298530157
English-Assembly-Six;base-multi;raw;10;test;0.3879878357830713
English-Assembly-Six;base-multi;raw;11;test;0.3928028383172833
English-Assembly-Six;base-multi;raw;12;test;0.3928028383172833
English-Assembly-Six;base-multi;raw;13;test;0.4004054738976178
English-Assembly-Six;base-multi;raw;14;test;0.3968575772934617
English-Assembly-Six;base-multi;raw;15;test;0.3960973137354283
English-Assembly-Six;base-multi;raw;16;test;0.3960973137354283
English-Assembly-Six;base-multi;raw;17;test;0.4044602128737961
English-Assembly-Six;base-multi;raw;18;test;0.4062341611758743
English-Assembly-Six;base-multi;raw;19;test;0.4069944247339077
English-Assembly-Six;base-multi;raw;20;test;0.3996452103395844
English-Assembly-Six;base-multi;raw;21;test;0.4019260010136848
English-Assembly-Six;base-multi;raw;22;test;0.4062341611758743
English-Assembly-Six;base-multi;raw;23;test;0.4034465281297516
English-Assembly-Six;base-multi;raw;24;test;0.4072478459199189
English-Assembly-Six;base-multi;raw;25;test;0.4115560060821085
English-Assembly-Six;base-multi;raw;26;test;0.4135833755701976
English-Assembly-Six;base-multi;raw;27;test;0.4097820577800304
English-Assembly-Six;base-multi;raw;28;test;0.41054232133806384
English-Assembly-Six;base-multi;raw;29;test;0.4097820577800304
English-Assembly-Six;base-multi;raw;30;test;0.4092752154080081
English-Assembly-Six;base-multi;raw;31;test;0.4118094272681196
English-Assembly-Six;base-multi;raw;32;test;0.41510390268626457
English-Assembly-Six;base-multi;raw;33;test;0.4077546882919412
English-Assembly-Six;base-multi;raw;34;test;0.4080081094779524
English-Assembly-Six;base-multi;raw;35;test;0.4031931069437405
English-Assembly-Six;base-multi;raw;36;test;0.40496705524581855
English-Assembly-Six;base-multi;raw;37;test;0.40851495184997466
English-Assembly-Six;base-multi;raw;38;test;0.4059807399898632
English-Assembly-Six;base-multi;raw;39;test;0.40572731880385204
English-Assembly-Six;base-multi;raw;40;test;0.4067410035478966
English-Assembly-Six;base-multi;raw;41;test;0.4004054738976178
English-Assembly-Six;base-multi;raw;42;test;0.4009123162696401
English-Assembly-Six;base-multi;raw;43;test;0.4011657374556513
English-Assembly-Six;base-multi;raw;44;test;0.4039533705017739
English-Assembly-Six;base-multi;raw;45;test;0.4014191586416624
English-Assembly-Six;base-multi;raw;46;test;0.40065889508362895
English-Assembly-Six;base-multi;raw;47;test;0.40496705524581855
English-Assembly-Six;base-multi;raw;48;test;0.4016725798276736
English-Assembly-Six;base-multi;raw;49;test;0.4031931069437405
English-Assembly-Six;base-multi;raw;50;test;0.4016725798276736
English-Assembly-Six;base-multi;raw;51;test;0.40065889508362895
English-Assembly-Six;base-multi;raw;52;test;0.3996452103395844
English-Assembly-Six;base-multi;raw;53;test;0.3991383679675621
English-Assembly-Six;base-multi;raw;54;test;0.4014191586416624
English-Assembly-Six;base-multi;raw;55;test;0.40065889508362895
English-Assembly-Six;base-multi;raw;56;test;0.4034465281297516
English-Assembly-Six;base-multi;raw;57;test;0.4047136340598074
English-Assembly-Six;base-multi;raw;58;test;0.4024328433857071
English-Assembly-Six;base-multi;raw;59;test;0.39837810440952864
English-Assembly-Six;base-multi;raw;60;test;0.39863152559553977
English-Assembly-Six;base-multi;raw;61;test;0.3968575772934617
English-Assembly-Six;base-multi;raw;62;test;0.40065889508362895
English-Assembly-Six;base-multi;raw;63;test;0.39863152559553977
English-Assembly-Six;base-multi;raw;64;test;0.3993917891535733
English-Assembly-Six;base-multi;raw;65;test;0.3993917891535733
English-Assembly-Six;base-multi;raw;66;test;0.3978712620375063
English-Assembly-Six;base-multi;raw;67;test;0.39888494678155095
English-Assembly-Six;base-multi;raw;68;test;0.4001520527116067
English-Assembly-Six;base-multi;raw;69;test;0.4001520527116067
English-Assembly-Six;base-multi;raw;70;test;0.4021794221996959
English-Assembly-Six;base-multi;raw;71;test;0.4026862645717182
English-Assembly-Six;base-multi;raw;72;test;0.4011657374556513
English-Assembly-Six;base-multi;raw;73;test;0.40065889508362895
English-Assembly-Six;base-multi;raw;74;test;0.4011657374556513
English-Assembly-Six;base-multi;raw;75;test;0.39863152559553977
English-Assembly-Six;base-multi;normalized;2;test;0.3162696401419159
English-Assembly-Six;base-multi;normalized;3;test;0.3365433350228079
English-Assembly-Six;base-multi;normalized;4;test;0.3449062341611759
English-Assembly-Six;base-multi;normalized;5;test;0.35960466294982263
English-Assembly-Six;base-multi;normalized;6;test;0.3735428281804359
English-Assembly-Six;base-multi;normalized;7;test;0.3748099341104916
English-Assembly-Six;base-multi;normalized;8;test;0.3829194120628485
English-Assembly-Six;base-multi;normalized;9;test;0.3841865179929042
English-Assembly-Six;base-multi;normalized;10;test;0.3902686264571718
English-Assembly-Six;base-multi;normalized;11;test;0.3948302078053725
English-Assembly-Six;base-multi;normalized;12;test;0.3971109984794729
English-Assembly-Six;base-multi;normalized;13;test;0.39863152559553977
English-Assembly-Six;base-multi;normalized;14;test;0.39837810440952864
English-Assembly-Six;base-multi;normalized;15;test;0.4016725798276736
English-Assembly-Six;base-multi;normalized;16;test;0.4052204764318297
English-Assembly-Six;base-multi;normalized;17;test;0.3991383679675621
English-Assembly-Six;base-multi;normalized;18;test;0.4036999493157628
English-Assembly-Six;base-multi;normalized;19;test;0.4077546882919412
English-Assembly-Six;base-multi;normalized;20;test;0.4072478459199189
English-Assembly-Six;base-multi;normalized;21;test;0.4075012671059301
English-Assembly-Six;base-multi;normalized;22;test;0.4075012671059301
English-Assembly-Six;base-multi;normalized;23;test;0.41079574252407497
English-Assembly-Six;base-multi;normalized;24;test;0.4166244298023315
English-Assembly-Six;base-multi;normalized;25;test;0.4095286365940193
English-Assembly-Six;base-multi;normalized;26;test;0.4077546882919412
English-Assembly-Six;base-multi;normalized;27;test;0.4036999493157628
English-Assembly-Six;base-multi;normalized;28;test;0.40293968575772937
English-Assembly-Six;base-multi;normalized;29;test;0.40572731880385204
English-Assembly-Six;base-multi;normalized;30;test;0.4069944247339077
English-Assembly-Six;base-multi;normalized;31;test;0.4095286365940193
English-Assembly-Six;base-multi;normalized;32;test;0.4059807399898632
English-Assembly-Six;base-multi;normalized;33;test;0.40572731880385204
English-Assembly-Six;base-multi;normalized;34;test;0.4039533705017739
English-Assembly-Six;base-multi;normalized;35;test;0.4004054738976178
English-Assembly-Six;base-multi;normalized;36;test;0.3976178408514952
English-Assembly-Six;base-multi;normalized;37;test;0.4016725798276736
English-Assembly-Six;base-multi;normalized;38;test;0.3993917891535733
English-Assembly-Six;base-multi;normalized;39;test;0.3966041561074506
English-Assembly-Six;base-multi;normalized;40;test;0.3991383679675621
English-Assembly-Six;base-multi;normalized;41;test;0.4034465281297516
English-Assembly-Six;base-multi;normalized;42;test;0.40065889508362895
English-Assembly-Six;base-multi;normalized;43;test;0.4001520527116067
English-Assembly-Six;base-multi;normalized;44;test;0.3996452103395844
English-Assembly-Six;base-multi;normalized;45;test;0.4026862645717182
English-Assembly-Six;base-multi;normalized;46;test;0.4034465281297516
English-Assembly-Six;base-multi;normalized;47;test;0.40293968575772937
English-Assembly-Six;base-multi;normalized;48;test;0.4024328433857071
English-Assembly-Six;base-multi;normalized;49;test;0.4024328433857071
English-Assembly-Six;base-multi;normalized;50;test;0.4031931069437405
English-Assembly-Six;base-multi;normalized;51;test;0.4039533705017739
English-Assembly-Six;base-multi;normalized;52;test;0.3993917891535733
English-Assembly-Six;base-multi;normalized;53;test;0.4009123162696401
English-Assembly-Six;base-multi;normalized;54;test;0.40293968575772937
English-Assembly-Six;base-multi;normalized;55;test;0.3996452103395844
English-Assembly-Six;base-multi;normalized;56;test;0.4031931069437405
English-Assembly-Six;base-multi;normalized;57;test;0.40293968575772937
English-Assembly-Six;base-multi;normalized;58;test;0.4014191586416624
English-Assembly-Six;base-multi;normalized;59;test;0.3996452103395844
English-Assembly-Six;base-multi;normalized;60;test;0.3978712620375063
English-Assembly-Six;base-multi;normalized;61;test;0.4004054738976178
English-Assembly-Six;base-multi;normalized;62;test;0.3976178408514952
English-Assembly-Six;base-multi;normalized;63;test;0.3981246832235175
English-Assembly-Six;base-multi;normalized;64;test;0.3968575772934617
English-Assembly-Six;base-multi;normalized;65;test;0.3948302078053725
English-Assembly-Six;base-multi;normalized;66;test;0.395590471363406
English-Assembly-Six;base-multi;normalized;67;test;0.3963507349214394
English-Assembly-Six;base-multi;normalized;68;test;0.3968575772934617
English-Assembly-Six;base-multi;normalized;69;test;0.395590471363406
English-Assembly-Six;base-multi;normalized;70;test;0.3960973137354283
English-Assembly-Six;base-multi;normalized;71;test;0.3950836289913837
English-Assembly-Six;base-multi;normalized;72;test;0.3971109984794729
English-Assembly-Six;base-multi;normalized;73;test;0.39736441966548397
English-Assembly-Six;base-multi;normalized;74;test;0.39457678661936135
English-Assembly-Six;base-multi;normalized;75;test;0.3948302078053725
English-Assembly-Six;base-multi;standardized;2;test;0.5106436898124683
English-Assembly-Six;base-multi;standardized;3;test;0.5486568677141409
English-Assembly-Six;base-multi;standardized;4;test;0.5585402939685757
English-Assembly-Six;base-multi;standardized;5;test;0.5658895083628991
English-Assembly-Six;base-multi;standardized;6;test;0.5669031931069437
English-Assembly-Six;base-multi;standardized;7;test;0.570704510897111
English-Assembly-Six;base-multi;standardized;8;test;0.5818550430816016
English-Assembly-Six;base-multi;standardized;9;test;0.5838824125696909
English-Assembly-Six;base-multi;standardized;10;test;0.5821084642676128
English-Assembly-Six;base-multi;standardized;11;test;0.5826153066396351
English-Assembly-Six;base-multi;standardized;12;test;0.5843892549417131
English-Assembly-Six;base-multi;standardized;13;test;0.5848960973137354
English-Assembly-Six;base-multi;standardized;14;test;0.5831221490116574
English-Assembly-Six;base-multi;standardized;15;test;0.5864166244298024
English-Assembly-Six;base-multi;standardized;16;test;0.5874303091738471
English-Assembly-Six;base-multi;standardized;17;test;0.5965534718702483
English-Assembly-Six;base-multi;standardized;18;test;0.5947795235681703
English-Assembly-Six;base-multi;standardized;19;test;0.5932589964521034
English-Assembly-Six;base-multi;standardized;20;test;0.5897110998479473
English-Assembly-Six;base-multi;standardized;21;test;0.5922453117080588
English-Assembly-Six;base-multi;standardized;22;test;0.5907247845919918
English-Assembly-Six;base-multi;standardized;23;test;0.5864166244298024
English-Assembly-Six;base-multi;standardized;24;test;0.5889508362899138
English-Assembly-Six;base-multi;standardized;25;test;0.5874303091738471
English-Assembly-Six;base-multi;standardized;26;test;0.5874303091738471
English-Assembly-Six;base-multi;standardized;27;test;0.5881905727318804
English-Assembly-Six;base-multi;standardized;28;test;0.5914850481500253
English-Assembly-Six;base-multi;standardized;29;test;0.5957932083122149
English-Assembly-Six;base-multi;standardized;30;test;0.5947795235681703
English-Assembly-Six;base-multi;standardized;31;test;0.5940192600101368
English-Assembly-Six;base-multi;standardized;32;test;0.5899645210339585
English-Assembly-Six;base-multi;standardized;33;test;0.5899645210339585
English-Assembly-Six;base-multi;standardized;34;test;0.5879371515458692
English-Assembly-Six;base-multi;standardized;35;test;0.5889508362899138
English-Assembly-Six;base-multi;standardized;36;test;0.5894576786619361
English-Assembly-Six;base-multi;standardized;37;test;0.5869234668018246
English-Assembly-Six;base-multi;standardized;38;test;0.5881905727318804
English-Assembly-Six;base-multi;standardized;39;test;0.5889508362899138
English-Assembly-Six;base-multi;standardized;40;test;0.5876837303598581
English-Assembly-Six;base-multi;standardized;41;test;0.5869234668018246
English-Assembly-Six;base-multi;standardized;42;test;0.5879371515458692
English-Assembly-Six;base-multi;standardized;43;test;0.584135833755702
English-Assembly-Six;base-multi;standardized;44;test;0.5864166244298024
English-Assembly-Six;base-multi;standardized;45;test;0.5851495184997466
English-Assembly-Six;base-multi;standardized;46;test;0.5851495184997466
English-Assembly-Six;base-multi;standardized;47;test;0.5843892549417131
English-Assembly-Six;base-multi;standardized;48;test;0.5821084642676128
English-Assembly-Six;base-multi;standardized;49;test;0.5810947795235681
English-Assembly-Six;base-multi;standardized;50;test;0.5823618854536239
English-Assembly-Six;base-multi;standardized;51;test;0.5848960973137354
English-Assembly-Six;base-multi;standardized;52;test;0.5836289913836796
English-Assembly-Six;base-multi;standardized;53;test;0.5810947795235681
English-Assembly-Six;base-multi;standardized;54;test;0.5816016218955905
English-Assembly-Six;base-multi;standardized;55;test;0.5823618854536239
English-Assembly-Six;base-multi;standardized;56;test;0.5805879371515459
English-Assembly-Six;base-multi;standardized;57;test;0.5818550430816016
English-Assembly-Six;base-multi;standardized;58;test;0.5805879371515459
English-Assembly-Six;base-multi;standardized;59;test;0.5826153066396351
English-Assembly-Six;base-multi;standardized;60;test;0.5803345159655348
English-Assembly-Six;base-multi;standardized;61;test;0.584135833755702
English-Assembly-Six;base-multi;standardized;62;test;0.5805879371515459
English-Assembly-Six;base-multi;standardized;63;test;0.5823618854536239
English-Assembly-Six;base-multi;standardized;64;test;0.5836289913836796
English-Assembly-Six;base-multi;standardized;65;test;0.5828687278256462
English-Assembly-Six;base-multi;standardized;66;test;0.5816016218955905
English-Assembly-Six;base-multi;standardized;67;test;0.579067410035479
English-Assembly-Six;base-multi;standardized;68;test;0.5788139888494678
English-Assembly-Six;base-multi;standardized;69;test;0.5778003041054233
English-Assembly-Six;base-multi;standardized;70;test;0.5760263558033452
English-Assembly-Six;base-multi;standardized;71;test;0.5772934617334009
English-Assembly-Six;base-multi;standardized;72;test;0.5800810947795235
English-Assembly-Six;base-multi;standardized;73;test;0.579067410035479
English-Assembly-Six;base-multi;standardized;74;test;0.5765331981753674
English-Assembly-Six;base-multi;standardized;75;test;0.5765331981753674
English-Assembly-Six;first_try;raw;2;test;0.5951500205507604
English-Assembly-Six;first_try;raw;3;test;0.5863131935881628
English-Assembly-Six;first_try;raw;4;test;0.6006987258528566
English-Assembly-Six;first_try;raw;5;test;0.6152897657213316
English-Assembly-Six;first_try;raw;6;test;0.6193999177969585
English-Assembly-Six;first_try;raw;7;test;0.6202219482120839
English-Assembly-Six;first_try;raw;8;test;0.6210439786272092
English-Assembly-Six;first_try;raw;9;test;0.6193999177969585
English-Assembly-Six;first_try;raw;10;test;0.6216605014385532
English-Assembly-Six;first_try;raw;11;test;0.62577065351418
English-Assembly-Six;first_try;raw;12;test;0.62577065351418
English-Assembly-Six;first_try;raw;13;test;0.6300863131935882
English-Assembly-Six;first_try;raw;14;test;0.6286477599671187
English-Assembly-Six;first_try;raw;15;test;0.6327579120427456
English-Assembly-Six;first_try;raw;16;test;0.6302918207973695
English-Assembly-Six;first_try;raw;17;test;0.6323468968351829
English-Assembly-Six;first_try;raw;18;test;0.6313193588162762
English-Assembly-Six;first_try;raw;19;test;0.6323468968351829
English-Assembly-Six;first_try;raw;20;test;0.6311138512124949
English-Assembly-Six;first_try;raw;21;test;0.6356350184956844
English-Assembly-Six;first_try;raw;22;test;0.6323468968351829
English-Assembly-Six;first_try;raw;23;test;0.6341964652692149
English-Assembly-Six;first_try;raw;24;test;0.6358405260994657
English-Assembly-Six;first_try;raw;25;test;0.6356350184956844
English-Assembly-Six;first_try;raw;26;test;0.6374845869297164
English-Assembly-Six;first_try;raw;27;test;0.6356350184956844
English-Assembly-Six;first_try;raw;28;test;0.6337854500616523
English-Assembly-Six;first_try;raw;29;test;0.6362515413070283
English-Assembly-Six;first_try;raw;30;test;0.634812988080559
English-Assembly-Six;first_try;raw;31;test;0.6341964652692149
English-Assembly-Six;first_try;raw;32;test;0.6354295108919029
English-Assembly-Six;first_try;raw;33;test;0.6354295108919029
English-Assembly-Six;first_try;raw;34;test;0.6319358816276203
English-Assembly-Six;first_try;raw;35;test;0.6327579120427456
English-Assembly-Six;first_try;raw;36;test;0.633579942457871
English-Assembly-Six;first_try;raw;37;test;0.6313193588162762
English-Assembly-Six;first_try;raw;38;test;0.633579942457871
English-Assembly-Six;first_try;raw;39;test;0.6337854500616523
English-Assembly-Six;first_try;raw;40;test;0.6327579120427456
English-Assembly-Six;first_try;raw;41;test;0.6354295108919029
English-Assembly-Six;first_try;raw;42;test;0.634812988080559
English-Assembly-Six;first_try;raw;43;test;0.634812988080559
English-Assembly-Six;first_try;raw;44;test;0.6341964652692149
